ИНН,Короткое название,Статус,Система налогообложения,Дата последней отчетности
7814630276,"ООО ""АРГАМАК""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7838446043,"ООО ""ПРЕМЬЕР""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7839038953,"ООО ""ТРИКОН""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),УСН Согласно данным ФНС за 2025 год,2022.0
7801701716,"ООО ""ТЕРРА""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7810895747,"ООО ""СПБ-ЭНЕРГО""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7743131077,"ООО ""ГРОССМАНН КОНСТРАКШН""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2018.0
7801662672,"ООО ""Т-ЗОН""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7804482854,"ООО ""ГП ""ЭПСИЛОН СТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7814684867,"ООО ""МТЛ-СПБ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7801343838,"ООО ""СИСТЕМА""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7802376770,"ООО ""БАЗИС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7806086969,"ООО ""АЛЬЯНС СОМЕЛЬЕ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2017.0
7802430314,"ООО ""ПГС II""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7839074648,"ООО ""АБСОЛЮТ СТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7814724767,"ПО АНО ""ГОРОДСКОЙ УЧЕБНЫЙ ЦЕНТР ДОСААФ РОССИИ""",Действующая организация,Общая (ОСНО) Согласно данным ФНС за 2023 год,
7810246950,"ООО ""ОФИС-СЕРВИС""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
7841337076,"ООО ""ПЕТРОСТРОЙ""",,,
7810527824,"АО ""ИВ-ПАРНАС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7813231656,"ООО ""ЮКЕЙС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7802731544,"ООО ""ПАРНАС ПЛЮС""","Юридическое лицо ликвидировано 14 апреля 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2019.0
7805584256,"ООО ""ЧИП ЛОГИК ПЛЮС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7811373736,"ООО ""РЕВЕНТА""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7801635189,"ООО ""РУССНЕО""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
5190028681,"ООО ""СТРОЙТЕХ""","Юридическое лицо ликвидировано 12 мая 2022 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2020.0
7801521985,"ООО ""СЕВЕРО-ЗАПАД-ГРУПП""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7839453075,"ООО ""СПЕЦТЕХНИКА КРАНЫ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2019.0
7838393264,"ООО ""ВОЗРОЖДЕНИЕ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
7805609648,"ООО ""ИНЖДОРСТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2017.0
7805754194,"ООО ""КВС""","Юридическое лицо ликвидировано 8 июля 2025 года
Исключение из ЕГРЮЛ недействующего юридического лица",,2022.0
