number,summa,creditor_inn,debtor_inn,group_summa
19335/24/82001-ИП,20576.55,7705522231,1901784200,22814872.35
19339/24/82001-ИП,135891.65,7705522231,1901784200,22814872.35
19662/24/82001-ИП,1319.69,7705522231,1901784200,22814872.35
19664/24/82001-ИП,568.87,7705522231,1901784200,22814872.35
19666/24/82001-ИП,725.47,7705522231,1901784200,22814872.35
19668/24/82001-ИП,3718.78,7705522231,1901784200,22814872.35
19670/24/82001-ИП,858.27,7705522231,1901784200,22814872.35
19671/24/82001-ИП,1909.36,7705522231,1901784200,22814872.35
19672/24/82001-ИП,585.51,7705522231,1901784200,22814872.35
19690/24/82001-ИП,9081.29,7705522231,1901784200,22814872.35
19719/24/82001-ИП,9081.29,7705522231,1901784200,22814872.35
19758/24/82001-ИП,14516.44,7705522231,1901784200,22814872.35
19799/24/82001-ИП,600.54,7705522231,1901784200,22814872.35
19831/24/82001-ИП,757.99,7705522231,1901784200,22814872.35
19873/24/82001-ИП,1780.97,7705522231,1901784200,22814872.35
19924/24/82001-ИП,763.54,7705522231,1901784200,22814872.35
19935/24/82001-ИП,1220.52,7705522231,1901784200,22814872.35
19936/24/82001-ИП,1527.08,7705522231,1901784200,22814872.35
19937/24/82001-ИП,5573.23,7705522231,1901784200,22814872.35
19938/24/82001-ИП,5573.23,7705522231,1901784200,22814872.35
19939/24/82001-ИП,8908.81,7705522231,1901784200,22814872.35
4239/23/98082-ИП,8723.34,7705522231,1901784200,22814872.35
146338/24/98082-ИП,323177.17,7705522231,1901784200,22814872.35
150940/24/98082-ИП,4555.22,7705522231,1901784200,22814872.35
150941/24/98082-ИП,6647.1,7705522231,1901784200,22814872.35
150942/24/98082-ИП,15972.92,7705522231,1901784200,22814872.35
150943/24/98082-ИП,9440.92,7705522231,1901784200,22814872.35
150944/24/98082-ИП,8009.95,7705522231,1901784200,22814872.35
146339/24/98082-ИП,15811.13,7705522231,1901784200,22814872.35
150945/24/98082-ИП,1588.25,7705522231,1901784200,22814872.35
150946/24/98082-ИП,3507.89,7705522231,1901784200,22814872.35
150947/24/98082-ИП,27716.23,7705522231,1901784200,22814872.35
150948/24/98082-ИП,65891.83,7705522231,1901784200,22814872.35
150949/24/98082-ИП,1847.88,7705522231,1901784200,22814872.35
146343/24/98082-ИП,451.17,7705522231,1901784200,22814872.35
146344/24/98082-ИП,117598.45,7705522231,1901784200,22814872.35
150935/24/98082-ИП,665.92,7705522231,1901784200,22814872.35
150936/24/98082-ИП,2034.08,7705522231,1901784200,22814872.35
150937/24/98082-ИП,21885.42,7705522231,1901784200,22814872.35
150938/24/98082-ИП,27902.28,7705522231,1901784200,22814872.35
150939/24/98082-ИП,21174.24,7705522231,1901784200,22814872.35
146331/24/98082-ИП,136909.86,7705522231,1901784200,22814872.35
146332/24/98082-ИП,15488.33,7705522231,1901784200,22814872.35
146333/24/98082-ИП,1321347.89,7705522231,1901784200,22814872.35
146335/24/98082-ИП,51365.15,7705522231,1901784200,22814872.35
146337/24/98082-ИП,59955.3,7705522231,1901784200,22814872.35
146340/24/98082-ИП,19281.81,7705522231,1901784200,22814872.35
146341/24/98082-ИП,15698.7,7705522231,1901784200,22814872.35
146342/24/98082-ИП,197250.07,7705522231,1901784200,22814872.35
150950/24/98082-ИП,4642.47,7705522231,1901784200,22814872.35
150951/24/98082-ИП,19496.76,7705522231,1901784200,22814872.35
150952/24/98082-ИП,36434.54,7705522231,1901784200,22814872.35
150953/24/98082-ИП,1915.67,7705522231,1901784200,22814872.35
150962/24/98082-ИП,6635.05,7705522231,1901784200,22814872.35
151073/24/98082-ИП,1377.59,7705522231,1901784200,22814872.35
151074/24/98082-ИП,137704.94,7705522231,1901784200,22814872.35
151790/24/98082-ИП,2318.33,7705522231,1901784200,22814872.35
151791/24/98082-ИП,18044.73,7705522231,1901784200,22814872.35
151792/24/98082-ИП,3626.15,7705522231,1901784200,22814872.35
151793/24/98082-ИП,836995.19,7705522231,1901784200,22814872.35
151794/24/98082-ИП,24011.68,7705522231,1901784200,22814872.35
151795/24/98082-ИП,224907.76,7705522231,1901784200,22814872.35
151796/24/98082-ИП,45358.12,7705522231,1901784200,22814872.35
151797/24/98082-ИП,178635.97,7705522231,1901784200,22814872.35
156025/23/98082-ИП,1790.72,7705522231,1901784200,22814872.35
156026/23/98082-ИП,2005.81,7705522231,1901784200,22814872.35
156018/23/98082-ИП,429.33,7705522231,1901784200,22814872.35
156019/23/98082-ИП,4633.66,7705522231,1901784200,22814872.35
156027/23/98082-ИП,6602.13,7705522231,1901784200,22814872.35
156185/23/98082-ИП,2793.02,7705522231,1901784200,22814872.35
156190/23/98082-ИП,4008.07,7705522231,1901784200,22814872.35
156199/23/98082-ИП,5436.49,7705522231,1901784200,22814872.35
156204/23/98082-ИП,630.17,7705522231,1901784200,22814872.35
156206/23/98082-ИП,2328.3,7705522231,1901784200,22814872.35
156207/23/98082-ИП,2396.46,7705522231,1901784200,22814872.35
156209/23/98082-ИП,650.51,7705522231,1901784200,22814872.35
156210/23/98082-ИП,53157.81,7705522231,1901784200,22814872.35
156213/23/98082-ИП,1657.25,7705522231,1901784200,22814872.35
156214/23/98082-ИП,2598.06,7705522231,1901784200,22814872.35
156216/23/98082-ИП,1628.49,7705522231,1901784200,22814872.35
156217/23/98082-ИП,685.16,7705522231,1901784200,22814872.35
156218/23/98082-ИП,446.53,7705522231,1901784200,22814872.35
156219/23/98082-ИП,414.3,7705522231,1901784200,22814872.35
156221/23/98082-ИП,1785.96,7705522231,1901784200,22814872.35
156222/23/98082-ИП,602.69,7705522231,1901784200,22814872.35
156224/23/98082-ИП,619.16,7705522231,1901784200,22814872.35
156225/23/98082-ИП,482.5,7705522231,1901784200,22814872.35
156226/23/98082-ИП,1995.78,7705522231,1901784200,22814872.35
156228/23/98082-ИП,1198.2,7705522231,1901784200,22814872.35
156229/23/98082-ИП,465.03,7705522231,1901784200,22814872.35
156230/23/98082-ИП,32475.72,7705522231,1901784200,22814872.35
156231/23/98082-ИП,421.46,7705522231,1901784200,22814872.35
156232/23/98082-ИП,1142.15,7705522231,1901784200,22814872.35
33253/22/98082-ИП,103116.97,7705522231,1901784200,22814872.35
170619/23/98082-ИП,652.48,7705522231,1901784200,22814872.35
170620/23/98082-ИП,1278.75,7705522231,1901784200,22814872.35
170621/23/98082-ИП,9573.63,7705522231,1901784200,22814872.35
183544/23/98082-ИП,5818.38,7705522231,1901784200,22814872.35
214021/24/98082-ИП,4234.28,7705522231,1901784200,22814872.35
214022/24/98082-ИП,4534.0,7705522231,1901784200,22814872.35
191501/23/98082-ИП,772.43,7705522231,1901784200,22814872.35
191500/23/98082-ИП,11513.73,7705522231,1901784200,22814872.35
191499/23/98082-ИП,41171.85,7705522231,1901784200,22814872.35
191498/23/98082-ИП,7923.75,7705522231,1901784200,22814872.35
191497/23/98082-ИП,556.1,7705522231,1901784200,22814872.35
191496/23/98082-ИП,23655.56,7705522231,1901784200,22814872.35
191590/23/82001-ИП,1158.51,7705522231,1901784200,22814872.35
191586/23/82001-ИП,271154.61,7705522231,1901784200,22814872.35
191585/23/82001-ИП,20982.98,7705522231,1901784200,22814872.35
194181/23/98082-ИП,116407.71,7705522231,1901784200,22814872.35
194252/23/82001-ИП,572.3,7705522231,1901784200,22814872.35
194253/23/82001-ИП,1575.43,7705522231,1901784200,22814872.35
194256/23/82001-ИП,589.59,7705522231,1901784200,22814872.35
194261/23/82001-ИП,1764.66,7705522231,1901784200,22814872.35
196260/23/98082-ИП,780.89,7705522231,1901784200,22814872.35
196262/23/98082-ИП,531.53,7705522231,1901784200,22814872.35
196263/23/82001-ИП,763.54,7705522231,1901784200,22814872.35
196264/23/82001-ИП,2431.84,7705522231,1901784200,22814872.35
196265/23/82001-ИП,403773.44,7705522231,1901784200,22814872.35
196266/23/82001-ИП,1470.5,7705522231,1901784200,22814872.35
150458/23/98082-ИП,9231.3,7705522231,1901784200,22814872.35
150460/23/98082-ИП,580.87,7705522231,1901784200,22814872.35
150461/23/98082-ИП,1776.63,7705522231,1901784200,22814872.35
150690/23/98082-ИП,548.99,7705522231,1901784200,22814872.35
150694/23/98082-ИП,57952.58,7705522231,1901784200,22814872.35
150699/23/98082-ИП,3849.57,7705522231,1901784200,22814872.35
150705/23/98082-ИП,1173.53,7705522231,1901784200,22814872.35
150707/23/98082-ИП,531.7,7705522231,1901784200,22814872.35
150711/23/98082-ИП,3278.99,7705522231,1901784200,22814872.35
150713/23/98082-ИП,5518.6,7705522231,1901784200,22814872.35
150716/23/98082-ИП,1586.1,7705522231,1901784200,22814872.35
150721/23/98082-ИП,523.58,7705522231,1901784200,22814872.35
150724/23/98082-ИП,841.02,7705522231,1901784200,22814872.35
152454/23/98082-ИП,527.34,7705522231,1901784200,22814872.35
152455/23/98082-ИП,547.54,7705522231,1901784200,22814872.35
208930/23/98082-ИП,10618.82,7705522231,1901784200,22814872.35
208931/23/98082-ИП,16192.34,7705522231,1901784200,22814872.35
208933/23/98082-ИП,2833.46,7705522231,1901784200,22814872.35
212688/23/98082-ИП,431.57,7705522231,1901784200,22814872.35
212705/23/98082-ИП,2899.9,7705522231,1901784200,22814872.35
215540/23/98082-ИП,5436.42,7705522231,1901784200,22814872.35
216464/23/98082-ИП,1609.01,7705522231,1901784200,22814872.35
216465/23/98082-ИП,5573.23,7705522231,1901784200,22814872.35
216467/23/98082-ИП,2675.97,7705522231,1901784200,22814872.35
216468/23/98082-ИП,27356.81,7705522231,1901784200,22814872.35
216469/23/98082-ИП,653.01,7705522231,1901784200,22814872.35
216470/23/98082-ИП,594.85,7705522231,1901784200,22814872.35
216471/23/98082-ИП,713.04,7705522231,1901784200,22814872.35
216472/23/98082-ИП,17356.69,7705522231,1901784200,22814872.35
216479/23/98082-ИП,4066.65,7705522231,1901784200,22814872.35
216481/23/98082-ИП,5008.93,7705522231,1901784200,22814872.35
216482/23/98082-ИП,1951.99,7705522231,1901784200,22814872.35
221592/23/98082-ИП,743054.32,7705522231,1901784200,22814872.35
221556/23/98082-ИП,2259.54,7705522231,1901784200,22814872.35
221570/23/98082-ИП,28192.1,7705522231,1901784200,22814872.35
221572/23/98082-ИП,4470.22,7705522231,1901784200,22814872.35
221579/23/98082-ИП,31.17,7705522231,1901784200,22814872.35
6960/24/82001-ИП,3499.47,7705522231,1901784200,22814872.35
6961/24/82001-ИП,3168.62,7705522231,1901784200,22814872.35
8755/24/82001-ИП,3076.33,7705522231,1901784200,22814872.35
8756/24/82001-ИП,521.86,7705522231,1901784200,22814872.35
8757/24/82001-ИП,1100.53,7705522231,1901784200,22814872.35
8758/24/82001-ИП,5027.58,7705522231,1901784200,22814872.35
8759/24/82001-ИП,470.97,7705522231,1901784200,22814872.35
8760/24/82001-ИП,592.4,7705522231,1901784200,22814872.35
8761/24/82001-ИП,1632.68,7705522231,1901784200,22814872.35
8762/24/82001-ИП,1276.54,7705522231,1901784200,22814872.35
8763/24/82001-ИП,7788.34,7705522231,1901784200,22814872.35
8764/24/82001-ИП,3896.71,7705522231,1901784200,22814872.35
8765/24/82001-ИП,1581.23,7705522231,1901784200,22814872.35
8775/24/82001-ИП,4143.14,7705522231,1901784200,22814872.35
8784/24/82001-ИП,1918.7,7705522231,1901784200,22814872.35
8793/24/82001-ИП,987.41,7705522231,1901784200,22814872.35
8795/24/82001-ИП,1575.43,7705522231,1901784200,22814872.35
8803/24/82001-ИП,3836.36,7705522231,1901784200,22814872.35
8826/24/82001-ИП,2057.9,7705522231,1901784200,22814872.35
8868/24/82001-ИП,1579.5,7705522231,1901784200,22814872.35
8875/24/82001-ИП,3654.84,7705522231,1901784200,22814872.35
8881/24/82001-ИП,5336.79,7705522231,1901784200,22814872.35
8883/24/82001-ИП,975.22,7705522231,1901784200,22814872.35
8886/24/82001-ИП,2899.64,7705522231,1901784200,22814872.35
8887/24/82001-ИП,1677.24,7705522231,1901784200,22814872.35
8888/24/82001-ИП,1654.8,7705522231,1901784200,22814872.35
8889/24/82001-ИП,1233.47,7705522231,1901784200,22814872.35
8890/24/82001-ИП,822.31,7705522231,1901784200,22814872.35
8891/24/82001-ИП,863.15,7705522231,1901784200,22814872.35
8892/24/82001-ИП,3523.31,7705522231,1901784200,22814872.35
8893/24/82001-ИП,4243.16,7705522231,1901784200,22814872.35
8894/24/82001-ИП,940.13,7705522231,1901784200,22814872.35
8895/24/82001-ИП,1118.75,7705522231,1901784200,22814872.35
8896/24/82001-ИП,505.86,7705522231,1901784200,22814872.35
8897/24/82001-ИП,7285.66,7705522231,1901784200,22814872.35
8899/24/82001-ИП,4157.36,7705522231,1901784200,22814872.35
8900/24/82001-ИП,819.93,7705522231,1901784200,22814872.35
8901/24/82001-ИП,1230.43,7705522231,1901784200,22814872.35
28284/24/98082-ИП,733.79,7705522231,1901784200,22814872.35
28286/24/98082-ИП,541.57,7705522231,1901784200,22814872.35
28289/24/98082-ИП,4673.85,7705522231,1901784200,22814872.35
28292/24/98082-ИП,1777.23,7705522231,1901784200,22814872.35
28293/24/98082-ИП,526.0,7705522231,1901784200,22814872.35
28294/24/98082-ИП,5490.11,7705522231,1901784200,22814872.35
28295/24/98082-ИП,490.19,7705522231,1901784200,22814872.35
28296/24/98082-ИП,612.15,7705522231,1901784200,22814872.35
28297/24/98082-ИП,1236.3,7705522231,1901784200,22814872.35
28299/24/98082-ИП,908.69,7705522231,1901784200,22814872.35
28304/24/98082-ИП,483.4,7705522231,1901784200,22814872.35
28305/24/98082-ИП,483.4,7705522231,1901784200,22814872.35
28306/24/98082-ИП,431.57,7705522231,1901784200,22814872.35
28309/24/98082-ИП,435.63,7705522231,1901784200,22814872.35
28317/24/98082-ИП,1120.6,7705522231,1901784200,22814872.35
28319/24/98082-ИП,614.94,7705522231,1901784200,22814872.35
28323/24/98082-ИП,1337.02,7705522231,1901784200,22814872.35
28325/24/98082-ИП,124806.22,7705522231,1901784200,22814872.35
28328/24/98082-ИП,869.65,7705522231,1901784200,22814872.35
28330/24/98082-ИП,3747.84,7705522231,1901784200,22814872.35
28333/24/98082-ИП,643.47,7705522231,1901784200,22814872.35
28335/24/98082-ИП,671.41,7705522231,1901784200,22814872.35
28337/24/98082-ИП,835.02,7705522231,1901784200,22814872.35
28340/24/98082-ИП,551.4,7705522231,1901784200,22814872.35
28367/24/98082-ИП,9257.08,7705522231,1901784200,22814872.35
28419/24/98082-ИП,7851.49,7705522231,1901784200,22814872.35
28420/24/98082-ИП,106064.21,7705522231,1901784200,22814872.35
28423/24/98082-ИП,794.02,7705522231,1901784200,22814872.35
28424/24/98082-ИП,1112.32,7705522231,1901784200,22814872.35
28425/24/98082-ИП,976.45,7705522231,1901784200,22814872.35
28428/24/98082-ИП,3539.54,7705522231,1901784200,22814872.35
33642/24/98082-ИП,4612.26,7705522231,1901784200,22814872.35
33641/24/98082-ИП,589.48,7705522231,1901784200,22814872.35
33640/24/98082-ИП,7147.21,7705522231,1901784200,22814872.35
33639/24/98082-ИП,697.82,7705522231,1901784200,22814872.35
35007/24/98082-ИП,6661.94,7705522231,1901784200,22814872.35
35008/24/98082-ИП,2235.51,7705522231,1901784200,22814872.35
35009/24/98082-ИП,1753.81,7705522231,1901784200,22814872.35
35010/24/98082-ИП,1964.46,7705522231,1901784200,22814872.35
35011/24/98082-ИП,1798.33,7705522231,1901784200,22814872.35
35013/24/98082-ИП,925.47,7705522231,1901784200,22814872.35
35014/24/98082-ИП,1447.12,7705522231,1901784200,22814872.35
35015/24/98082-ИП,1150.45,7705522231,1901784200,22814872.35
35016/24/98082-ИП,654.58,7705522231,1901784200,22814872.35
35017/24/98082-ИП,7226.2,7705522231,1901784200,22814872.35
35018/24/98082-ИП,1723.2,7705522231,1901784200,22814872.35
35019/24/98082-ИП,700.99,7705522231,1901784200,22814872.35
35020/24/98082-ИП,3381.9,7705522231,1901784200,22814872.35
35021/24/98082-ИП,4143.14,7705522231,1901784200,22814872.35
35022/24/98082-ИП,16675.97,7705522231,1901784200,22814872.35
35815/24/98082-ИП,613.99,7705522231,1901784200,22814872.35
35814/24/98082-ИП,754.45,7705522231,1901784200,22814872.35
35813/24/98082-ИП,898.58,7705522231,1901784200,22814872.35
35812/24/98082-ИП,901.58,7705522231,1901784200,22814872.35
35811/24/98082-ИП,2465.91,7705522231,1901784200,22814872.35
35810/24/98082-ИП,5663.26,7705522231,1901784200,22814872.35
35809/24/98082-ИП,778.25,7705522231,1901784200,22814872.35
35808/24/98082-ИП,3059.4,7705522231,1901784200,22814872.35
35807/24/98082-ИП,572.71,7705522231,1901784200,22814872.35
35806/24/98082-ИП,1180.68,7705522231,1901784200,22814872.35
35805/24/98082-ИП,872.42,7705522231,1901784200,22814872.35
35804/24/98082-ИП,1487.66,7705522231,1901784200,22814872.35
35803/24/98082-ИП,10682.87,7705522231,1901784200,22814872.35
35802/24/98082-ИП,19916.93,7705522231,1901784200,22814872.35
35467/24/98082-ИП,73236.45,7705522231,1901784200,22814872.35
35466/24/98082-ИП,92085.43,7705522231,1901784200,22814872.35
35465/24/98082-ИП,134534.59,7705522231,1901784200,22814872.35
35463/24/98082-ИП,59013.65,7705522231,1901784200,22814872.35
35378/24/98082-ИП,2496.17,7705522231,1901784200,22814872.35
35377/24/98082-ИП,1468.27,7705522231,1901784200,22814872.35
35376/24/98082-ИП,1047.48,7705522231,1901784200,22814872.35
35375/24/98082-ИП,1047.48,7705522231,1901784200,22814872.35
35374/24/98082-ИП,1190.15,7705522231,1901784200,22814872.35
35373/24/98082-ИП,37135.75,7705522231,1901784200,22814872.35
35372/24/98082-ИП,5772.4,7705522231,1901784200,22814872.35
35371/24/98082-ИП,3878.61,7705522231,1901784200,22814872.35
35370/24/98082-ИП,685.09,7705522231,1901784200,22814872.35
35369/24/98082-ИП,685.09,7705522231,1901784200,22814872.35
35368/24/98082-ИП,1170.84,7705522231,1901784200,22814872.35
38202/24/98082-ИП,2751.4,7705522231,1901784200,22814872.35
38223/24/98082-ИП,11197.94,7705522231,1901784200,22814872.35
38224/24/98082-ИП,2338.85,7705522231,1901784200,22814872.35
38225/24/98082-ИП,2460.38,7705522231,1901784200,22814872.35
38227/24/98082-ИП,760.4,7705522231,1901784200,22814872.35
38238/24/98082-ИП,745.26,7705522231,1901784200,22814872.35
38241/24/98082-ИП,1140.6,7705522231,1901784200,22814872.35
38250/24/98082-ИП,49175.7,7705522231,1901784200,22814872.35
