ИНН,Короткое название,Статус,Система налогообложения,Дата последней отчетности
7805147376,"ООО ""ПИТЕР-ТЕХПРОЕКТ""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7804602505,"ООО ""СТРОЙСИТИ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
7805385290,"ООО ""ПФ АВАНГАРД-ЭКСПОРТ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7838446043,"ООО ""ПРЕМЬЕР""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7838343880,"ООО ""ПРОЕКТ 2005 СПБ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2019.0
7801363182,"ООО ""АТ ИНЖЕНЕРИНГ""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7839038953,"ООО ""ТРИКОН""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),УСН Согласно данным ФНС за 2025 год,2022.0
7801701716,"ООО ""ТЕРРА""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
4703137214,"ООО ""СПОРТИВНЫЙ КОМПЛЕКС СНЕЖНЫЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7804074686,"ООО ""ЛАДА""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),УСН Согласно данным ФНС за 2025 год,2021.0
7805322589,"ООО ""ИНЭРКОМ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7810895747,"ООО ""СПБ-ЭНЕРГО""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
7806054276,"ООО ""ОМЕГА-СЕРВИС""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2021.0
7804596354,"ООО ""РУСВАХТА""","Юридическое лицо ликвидировано 25 апреля 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2022.0
7722579365,"ООО ""УСР""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,
7743131077,"ООО ""ГРОССМАНН КОНСТРАКШН""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2018.0
7801662672,"ООО ""Т-ЗОН""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7804482854,"ООО ""ГП ""ЭПСИЛОН СТРОЙ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7839096000,"ООО ""ТСК ГРУПП""","Юридическое лицо ликвидировано 7 мая 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2022.0
7804270144,"ООО ""ДОМАШНИЙ ПЕКАРЬ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2016.0
7811379583,"ООО ""БАЗИС""",,,
7810424530,"СОЮЗ ""ГС ""ВЕТЕРАН""",Действующая организация,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7810907625,"ООО ""ЛЕНГОРМЕТ""",,,
7814684867,"ООО ""МТЛ-СПБ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
7811196572,"ООО ""МЕРИДИАН""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
7801343838,"ООО ""СИСТЕМА""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7802376770,"ООО ""БАЗИС""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
7801081452,"АНО ""ЦДР ВО""",Действующая организация,Общая (ОСНО) Согласно данным ФНС за 2023 год,2021.0
7802490786,"ООО ""УК ДЕКА""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2018.0
7806086969,"ООО ""АЛЬЯНС СОМЕЛЬЕ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2017.0
7802430314,"ООО ""ПГС II""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
7802107255,"ООО ""КАРБОЛИТ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2016.0
5024132975,"ООО ""ГРАНД ИНВЕСТ""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),УСН Согласно данным ФНС за 2025 год,2019.0
